id	alias	apt	attack_country	attack_means	attack_target	belong_country	create_time	creation_date	note	update_time	status
193	APT-C-27,GoldMouse,Golden RAT,APT-Q-64	黄金鼠	叙利亚、中东	钓鱼邮件,水坑攻击,社工	军事,政府		2022-04-27		2019年3月17日，360威胁情报中心截获了一起利用WinRAR漏洞(CVE-2018-20250[6])针对中东地区的目标攻击样本，疑似由Goldmouse APT集团实施攻击(APT- c -27)。档案中有一个关于恐怖袭击的诱饵Word文档，用来引诱受害者解压。当档案文件在易受攻击的计算机上解压后，嵌入的njRAT后门(Telegram Desktop.exe)将被解压到启动文件夹中，如果受害者重启计算机或重新登录，则会触发该后门程序执行。之后，攻击者就可以控制被攻击的设备	2023-01-18	保留
196	Golden Falcon,APT-C-34,APT-Q-90,DustSquad	黄金雕	中国、哈萨克斯坦	通过社会工程学攻击手段，后门程序，商业间谍软件窃取机密文档	针对哈萨克斯坦国境内,主要涉及政府机关、航空航天、教育、军方、媒体和政府异见人士	哈萨克斯坦	2022-04-27		黄金雕组织的受害者广泛分布中亚地区，主要活跃在哈萨克斯坦国境内，涉及各行各业，包括教育、航空航天、政府机关、媒体工作人员等，其中部分受害者有中国背景，涉及中国与哈萨克合作项目，而极少数的人位于西北部地区。该组织背后疑似有政府实体机构支持其行动，在技术手段上，除了传统的后门程序，黄金雕组织还采购了 HackingTeam 和NSO 的商业间谍软件。该组织的 HackingTeam 后门版本号为 10.3.0，与“毒针”行动的后门版本号 相同。在攻击方式上，除了使用了传统的社会工程学等手段外，也大量使用了物理接触的方式投递恶意程序（例如U 盘等）；除此之外，其也有使用特殊侦查设备对目标直接进行窃听和信号获取的迹象	2024-03-22	保留
199	APT-C-35,Donot Team,OPERATION HANGOVER,SectorE02,VICEROY TIGER,APT-Q-38,Donot,APTC35(Donot),apt_donot	肚脑虫	中国、巴基斯坦	通过鱼叉攻击,水坑攻击专注于针对特定目标进行长期的持续性网络攻击	针对中国、巴基斯坦和其他南亚地区国家政府机构、国防军事部门以及商务领域重要人士实施网络间谍活动	印度	2022-04-27		VICEROY TIGER 是一个与印度有联系的对手，历史上针对多个行业的实体。以往的活动针对多个部门和国家;然而，自2015年以来，这个对手似乎专注于巴基斯坦的实体，特别是政府和安全组织。这个对手一贯利用含有恶意Microsoft Office文档的鱼叉式网络钓鱼电子邮件、针对Android移动平台的恶意软件，以及旨在获取用户凭证的网络钓鱼活动。2017年3月，360追踪团队发现了一个有针对性的攻击样本，证实了此前未知的APT攻击行为样本，该组织现在至少可以追溯到2016年4月。追踪小组将攻击组织命名为	2023-10-17	保留
202	Blind Eagle,APT-Q-98,APT-C-36,blindeagle,apt_blindeagle	盲眼鹰	中国、哥伦比亚、南美	通过鱼叉式钓鱼邮件攻击	主要目标位于哥伦比亚境内，以及南美其他的国家和地区，如厄瓜多尔和巴拿马		2022-04-27		APT-C-36是一个被怀疑是南美洲间谍组织的组织，至少从2018年起就一直活跃。该组织主要针对哥伦比亚政府机构以及金融部门、石油行业和专业制造业的重要企业。	2023-10-17	保留
205	APT-C-37,APT-Q-67	拍拍熊	法国,土耳其,伊朗,伊拉克,埃及,巴基斯坦	水坑攻击	军事,政府,ISIS		2022-04-27		拍拍熊组织（APT-C-37从2015年10月起至今，开始针对某武装组织展开了有组织、有计划、针对性的长期不间断攻击。其攻击平台为Windows和Android，截止目前360烽火实验室（360 Beaconlab）一共捕获了Android平台攻击样本32个，Windows平台攻击样本13个，涉及的C&C域名7个。截至目前，360烽火实验室发现此次拍拍熊组织攻击活动影响到的国家共有11个，通过查询可以知悉这些国家均存在某武装组织组织人员。 某武装组织由于其自身的政治、宗教等问题，使其成为了众多黑客及国家的	2023-01-18	保留
208	ZooPark,APT-Q-66,APT-C-38	军刀狮	中东,阿尔及利亚,埃及,土耳其,伊拉克,伊朗,阿富汗,约旦,黎巴嫩	社工攻击,鱼叉攻击,水坑攻击,Telegram频道	西亚中东某国的库尔德人,政府		2022-04-27		ZooPark是一项网络间谍行动，至少从2015年6月以来，该行动一直以中东为目标。ZooPark背后的威胁行动者使用v1-v4的几代恶意软件感染Android设备，其中v4是2017年部署的最新版本。	2023-01-18	保留
211	APT-C-39,Lamberts,the Lamberts，APT-Q-92	Longhorn	中国、中东、欧洲、 亚洲、非洲	通过0-day漏洞，一系列后门木马来对目标进行攻击	针对中国、中东、欧洲、 亚洲和非洲等60多个国家和地区的金融，电信，能源，航空航天，信息技术，教育和自然资源部门的目标，渗透政府和国际机构	美国	2022-04-27		Longhorn 至少从2011年开始就很活跃。除了零日漏洞之外，它还使用了一系列后门木马来攻击目标。除了金融、电信、能源、航空航天、信息技术、教育和自然资源等领域的目标外，长角牛”还渗透到各国政府和国际运营组织。所有被攻击的组织都会引起国家攻击者的兴趣。长角牛已经感染了中东、欧洲、亚洲和非洲至少16个国家的40个目标。有一次，美国的一台计算机被感染，但在感染后，卸载程序在几个小时内启动，这可能表明该受害者是无意中感染的。据cfr称，这一威胁行为者为了间谍目的而损害政府、国际组织、学术机构以及金融、电信、	2023-10-17	保留
214	APT-C-43 Machete,machete-apt,APT-Q-99,El Machete,APTC43	Machete	委内瑞拉,厄瓜多尔,哥伦比亚,秘鲁,俄罗斯,古巴,西班牙	鱼叉攻击	情报部门,军队,大使馆,政府机构		2022-04-27		Machete 是一个疑似说西班牙语的网络间谍组织，至少从2010年就开始活跃。它的业务主要集中在拉丁美洲，尤其是委内瑞拉，但也包括美国、欧洲、俄罗斯和亚洲部分地区。砍刀一般针对政府机构、情报机构和军事单位等知名组织，以及电信和电力公司。	2023-04-06	保留
217	APT-C-44	北非狐	中国、阿拉伯语地区	主要利用钓鱼网站和第三方文件托管网站进行载荷投递，使用社交媒体进行传播	针对分布在阿拉伯语地区疑似具有军事背景的相关人员，目的是为了获取情报先机	阿尔及利亚	2022-04-27		北非狐是2020年披露的一个APT组织。该组织自2017年开始针对阿拉伯语地区长达三年的网络攻击活动，具备windows与Android双平台攻击能力。该组织主要利用钓鱼网站和第三方托管网站进行载荷投递，利用社交媒体进行传播。受害者集中在阿拉伯语地区，根据分析，其中包含疑似具有军事背景的相关人员	2023-10-17	保留
220	ClickOnce,APT-C-47	旺刺	中国、朝鲜半岛地区	通过钓鱼邮件实施攻击，并通过ClickOnce安装方式植入后门程序	针对与朝鲜半岛地区有关联的实体机构和个人	朝鲜	2022-04-27		“旺刺”组织是由奇虎360公司首次披露并根据该组织擅长攻击技术的谐音“旺刺”进行命名的组织，并为其分配了内部编号APT-C-47。该组织来自于朝鲜半岛地区，并且以与半岛地区有关联的实体机构和个人作为主要攻击目标，根据数据分析显示，该组织的攻击活动最早可以追溯到2018年。 该组织通过向受害者投递包含伪装的安全插件升级钓鱼邮件实施攻击，当受害者点击伪装的升级钓鱼链接后会进入伪装的插件网页点击安装链接，会下载安装ClickOnce程序的部署文件（*.appref-ms），该文件包含了恶意的ClickOnce程	2023-10-17	保留
223	穷奇,APT-Q-20,APT-C-01,绿斑,GreenSpot,白海豚,PoisonVine,apt_greenspot	毒云藤	中国	通过鱼叉攻击,水坑攻击,鱼叉邮件窃取政府、科研相关行业领域的资料数据	针对中国国防、政府、科技、教育以及海事机构等重点单位和部门进行网络间谍活动	中国	2022-04-27		毒云藤是在2015年6月被奇安信公开揭露出来由台湾发起的一个APT组织，其最早的活动可以追溯到2007年。 毒云藤组织对中国国防、政府、科技、教育以及海事机构等重点单位和部门进行了长达11年的网络间谍活动。该组织主要关注军工、中美关系、两岸关系和海洋相关领域，其关注的领域与海莲花（OceanLotus）APT组织有一定相似的地方。 该组织在初始攻击环节主要采用鱼叉式钓鱼邮件攻击，攻击之前对目标进行了深入调研和精心挑选，选用与目标所属行业或领域密切相关的内容构造诱饵文件和邮件，主要是采用相应具体领域相关会议	2023-10-17	保留
226		AquaticPanda				中国	2022-04-27		AQUATIC PANDA”是一种位 于中国的目标入侵对手，具有情报收集和工业间谍的双重任务。它可能至少从2020年5月开始运行。AQUATIC PANDA业务主要集中在电信、技术和政府部门的实体。水生熊猫严重依赖于 Cobalt Strike，其工具集包括独特的 Cobalt Strike下载跟踪FishMaster。AQUATIC PANDA也被观察到向目标运送njRAT有效载荷。	2022-11-17	保留
229	Lion Soldiers Team,Phantom Turk	AslanNeferlerTim				土耳其	2022-04-27		土耳其民族主义黑客组织，已经活跃了大约一年。据Domaintools称，该集团的网站自2015年12月以来注册，自2016年1月以来拥有一个活跃的Twitter账户。该组织对被认为对土耳其政策或领导层持批评态度的新闻机构和政府的网站进行分布式拒绝服务(DDoS)攻击和破坏，并声称其行动是为了捍卫伊斯兰教	2022-11-17	保留
232		Attor					2022-04-27	NULL	针对外交使团和政府组织的敌对团体。	2022-04-27	保留
235		Avivore				中国	2022-04-27	NULL	该集团的存在是在Context调查多起针对跨国企业的攻击事件期间曝光的，这些攻击危及了在其供应链中工作的小型工程服务和咨询公司	2022-04-27	保留
238	Crescent and Star	Ayyıldız				土耳其	2022-04-27		Ayyıldız (Crescent and Star) Tim是一个成立于2002年的民族主义黑客组织。它对它认为镇压穆斯林少数民族或实施伊斯兰恐惧症政策的政府的网站进行污损和DDoS攻击。	2022-11-17	保留
241		BackdoorDiplomacy					2022-04-27	NULL	BackdoorDiplomacy 是一个网络间谍威胁组织，至少自2017年以来一直活跃。BackdoorDiplomacy”的目标是非洲、欧洲、中东、亚洲等地的外交部和通信企业	2022-04-27	保留
244		BambooSpider					2022-04-27		CrowdstrikeCrowdstrike将 Panda Zeus开发者称为BAMBOO SPIDER	2022-11-17	保留
247		BelialDemon					2022-04-27	NULL	Mentioned 将攻击者称为 TriumphLoader 和Matanbuchus	2022-04-27	保留
250		BigPanda				中国	2022-04-27		一个针对金融服务业的APT组织，暂时没有详细分析报告。	2022-11-17	保留
253		Blackgear	日本、台湾、韩国	钓鱼邮件	个人用户		2022-04-27	NULL	BLACKGEAR是一个多年来针对台湾用户的间谍活动。在2012年ELIRKS被首次发现时，已经有多份文件和会谈报道了这一活动。它以使用博客和微博服务来隐藏其实际指挥控制服务器的位置而闻名。这允许攻击者通过更改这些帖子中的信息来快速更改C&C服务器。与大多数战役一样，BLACKGEAR也在不断发展。我们的研究表明，它已经开始瞄准日本用户。有两件事让我们得出了这个结论:第一，作为其感染程序一部分的假文件现在是用日语写的。其次，它现在使用日本的博客网站和微博服务来进行C&C活动。	2022-04-27	保留
256		BlackOasis	伊拉克、阿富汗、巴林、约旦、沙特阿拉伯、伊朗、荷兰、英国、俄罗斯、尼日利亚、利比亚、突尼斯和安哥拉等国家和地区	0day漏洞	中东地区的政治人物、包括联合国人物、反对派博客写手和激进分子以及区域新闻记者等		2022-04-27	NULL	BlackOasis 是一个中东威胁组织据信是伽玛集团的客户。该组织对联合国的知名人士以及反对派博客、活动人士、地区新闻记者和智库都表现出了兴趣。据报道，一个被微软称为NEODYMIUM的组织与BlackOasis的运营密切相关，但尚无证据表明该组织的名字是别名。	2022-04-27	保留
259	HUAPI,CIRCUIT PANDA,Temp.Overboard,Palmerworm	BlackTech	东亚|台湾|日本|香港	钓鱼邮件	金融	中国	2022-04-27		BlackTech是一个网络间谍组织，主要针对东亚地区的目标，特别是台湾，偶尔也会针对日本和香港。根据他们的一些C&C服务器的互斥锁和域名，BlackTech的行动可能是为了窃取他们目标的技术。随着他们的活动和演变的战术和技术，帮助我们发现了众所周知的red string of fate ，连接三个看似不同的战役: PLEAD，Shrouded Crossbow，和最近的Waterbear。 PLEAD”是一项窃取机密文件的信息活动。自2012年以来，该组织一直以台湾政府机构和私人组织为目标。他的工具集包	2022-11-17	保留
262		BladeHawk					2022-04-27	NULL		2022-04-27	保留
268	Emdivi,Cloudy Omega	BlueTermite				中国	2022-04-27		Blue Termite是活跃在日本的一群疑似源自中国的组织.	2022-11-17	保留
271	玻色子蜘蛛,BOSON SPIDER	BosonSpider					2022-04-27		BOSON SPIDER玻色子蜘蛛(BOSON SPIDER)是一个网络犯罪组织，于2015年首次被发现，最近在2016年春天莫名其妙地消失了，似乎是一个在东欧活动的组织严密的组织。他们使用了各种各样的分发机制，比如臭名昭著(现在已经不存在了)的垂钓者利用工具包，以及模糊的JavaScript来减少反病毒解决方案的检测。	2022-11-17	保留
274	GOLD LOWELL,	BossSpider					2022-04-27		2018年，CrowdStrike Intelligence跟踪BOSS SPIDER，因为它定期更新Samas勒索软件，并接收到已知比特币(BTC)地址的付款。这种持续的活动节奏在2018年11月底突然停止，当时美国司法部发布了一份起诉书，指控伊朗籍个人Faramarz Shahi Savandi和Mohammad Mehdi Shah Mansouri是该组织的成员。	2022-11-17	保留
277		BoulderBear				俄罗斯	2022-04-27		2013年12月首次观测到活动。	2022-11-17	保留
280		BouncingGolf					2022-04-27		Bouncing Golf是一场针对中东国家的网络间谍活动	2022-11-17	保留
283	Budminer cyberespionage group	Budminer				中国	2022-04-27	NULL	Budminer最早是于2008年使用Taidoor恶意家族进行网络钓鱼，后续开发了自定义恶意软件Blugger。	2022-04-27	保留
286	Buhtrap	BuhTrap	中国、俄罗斯	通过钓鱼邮件，后门软件和漏洞攻击窃取信息进行网络间谍活动	针对俄罗斯的金融机构和企业窃取金融机构资金为主，现改为网络间谍活动	俄罗斯	2022-04-27		Buhtrap自2014年以来一直很活跃，但他们对金融机构的第一次攻击直到2015年8月才被发现。早些时候，该集团只专注于瞄准银行客户。目前，众所周知，该组织的目标是俄罗斯和乌克兰的银行。从2015年8月到2016年2月，Buhtrap成功地对俄罗斯银行发动了13次攻击，总金额达18亿卢布(2570万美元)。针对乌克兰银行的成功攻击的数量尚未确定。Buhtrap是第一个使用网络蠕虫病毒感染整个银行基础设施的黑客组织，这大大增加了从网络中移除所有恶意功能的难度。因此，银行不得不关闭整个基础设施，这导致了客户	2023-10-17	保留
